article_id,title,link,published_date,source,supplier,risk_direction,geopolitical_regulatory,agricultural_environmental,financial_operational,supply_chain_logistics,market_competitive,predicted_geopolitical_regulatory,predicted_agricultural_environmental,predicted_financial_operational,predicted_supply_chain_logistics,predicted_market_competitive,predicted_risk_direction,total_risk_score,risk_rank
325,Private credit vs traditional banking: How private credit is filling the global lending gap,http://www.msn.com/en-us/money/other/private-credit-vs-traditional-banking-how-private-credit-is-filling-the-global-lending-gap/ar-AA1xBQHk?ocid=BingNewsVerp&apiversion=v2&noservercache=1&domshim=1&renderwebcomponents=1&wcseo=1&batchservertelemetry=1&noservertelemetry=1,2025-01-23 01:43:48+00:00,MSN,,negative,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,negative,0.0,883.5
345,Textile-producing nations unite to reduce chemical waste,https://www.unep.org/news-and-stories/press-release/textile-producing-nations-unite-reduce-chemical-waste,2022-10-14 07:00:00+00:00,UNEP,Interloop Limited,negative,0.4117647058823529,1.0625,0.5294117647058824,0.21428571428571427,0.0625,1,1,1,1,0,negative,2.2804621848739495,183.0
364,Teejay Lanka delivers resilient growth in Q3 amidst dynamic market conditions,https://www.ft.lk/business/Teejay-Lanka-delivers-resilient-growth-in-Q3-amidst-dynamic-market-conditions/34-772583,2025-02-02 23:01:57+00:00,ft.lk,Teejay Lanka PLC,negative,0.058823529411764705,0.0,0.29411764705882354,0.0,0.4375,0,0,1,0,1,negative,0.7904411764705883,494.5
365,"Sri Lanka ‘s Teejay says getting China+1 orders, shift from Bangladesh",https://economynext.com/sri-lanka-s-teejay-says-getting-china1-orders-shift-from-bangladesh-185858/,2024-11-01 07:00:00+00:00,EconomyNext,,negative,0.5882352941176471,0.0,0.6470588235294118,0.0,0.0625,1,0,1,0,0,negative,1.2977941176470589,342.0
366,Sri Lanka Latest Breaking News and Headlines - Print Edition Teejay Lanka reports turnaround with Rs. 273.7 mn profit,https://www.dailymirror.lk/print/business-news/Teejay-Lanka-reports-turnaround-with-Rs-273-7-mn-profit/273-289101,2024-08-09 07:00:00+00:00,dailymirror.lk,Teejay Lanka PLC,negative,0.11764705882352941,0.0,0.7058823529411765,0.0,0.125,1,0,1,0,1,negative,0.948529411764706,432.0
367,Teejay reforesting continues strong momentum with WNPS PLANT,http://island.lk/teejay-reforesting-continues-strong-momentum-with-wnps-plant/,2024-10-06 07:00:00+00:00,The Island.lk,Teejay Lanka PLC,negative,0.7647058823529411,0.5625,0.47058823529411764,0.07142857142857142,0.1875,1,1,1,0,1,negative,2.05672268907563,205.0
368,Sri Lankan firm Teejay's revenue soars 10% in Q1 FY25,https://www.fibre2fashion.com/news/textile-reports-results-news/sri-lankan-firm-teejay-s-revenue-soars-10-in-q1-fy25-297256-newsdetails.htm,2024-08-09 07:00:00+00:00,Fibre2fashion.com,Teejay Lanka PLC,negative,0.058823529411764705,0.0,0.5882352941176471,0.0,0.125,1,0,1,0,1,negative,0.7720588235294118,500.5
369,"Nike, Uniqlo vendor in Sri Lanka gaining from China slowdown",https://www.ajot.com/news/nike-uniqlo-vendor-in-sri-lanka-gaining-from-china-slowdown,2022-06-02 07:00:00+00:00,American Journal of Transportation,Teejay Lanka PLC,negative,0.0,0.0,0.11764705882352941,0.2857142857142857,0.4375,0,0,1,1,1,negative,0.8408613445378151,471.0
370,Teejay knits resilient start to 2024-25 with profit turnaround in Q1,http://bizenglish.adaderana.lk/teejay-knits-resilient-start-to-2024-25-with-profit-turnaround-in-q1/,2024-08-08 07:00:00+00:00,Ada Derana,Teejay Lanka PLC,negative,0.11764705882352941,0.0625,0.8235294117647058,0.0,0.125,1,0,1,0,1,negative,1.1286764705882353,378.0
371,Teejay Lanka’s ESG Strategy for Success in Global Apparel & Textile,https://economynext.com/brand_voice/teejay-lankas-esg-strategy-for-success-in-global-apparel-textile/,2024-04-02 07:00:00+00:00,EconomyNext,Teejay Lanka PLC,negative,0.35294117647058826,1.8125,0.5294117647058824,0.2857142857142857,0.625,1,1,1,1,1,negative,3.605567226890756,90.0
372,Strong Q4 net profit growth boosts Teejay Lanka’s outlook for year ahead,https://www.ft.lk/business/Strong-Q4-net-profit-growth-boosts-Teejay-Lanka-s-outlook-for-year-ahead/34-761907,2024-05-17 07:00:00+00:00,ft.lk,Teejay Lanka PLC,negative,0.058823529411764705,0.0,0.7058823529411765,0.0,0.3125,0,0,1,0,1,negative,1.0772058823529411,394.0
373,Sri Lankan firm Teejay's revenue surges 70% to Rs 84 bn in FY23,https://www.fibre2fashion.com/news/textile-reports-results-news/sri-lankan-firm-teejay-s-revenue-surges-70-to-rs-84-bn-in-fy23-287641-newsdetails.htm,2023-05-17 07:00:00+00:00,Fibre2fashion.com,Teejay Lanka PLC,negative,0.4117647058823529,0.0,0.5882352941176471,0.07142857142857142,0.25,1,0,1,0,1,negative,1.3214285714285714,331.0
374,Two eminent industry leaders join Teejay Lanka board as independent directors,http://bizenglish.adaderana.lk/two-eminent-industry-leaders-join-teejay-lanka-board-as-independent-directors/,2024-03-04 08:00:00+00:00,Ada Derana,Teejay Lanka PLC,negative,0.058823529411764705,0.1875,0.47058823529411764,0.42857142857142855,0.625,0,1,1,1,1,negative,1.7704831932773109,255.0
375,Teejay Lanka’s Eco-Conscious Strategy,https://economynext.com/brand_voice/teejay-lankas-eco-conscious-strategy/,2024-07-02 07:00:00+00:00,EconomyNext,Teejay Lanka PLC,negative,0.058823529411764705,1.875,0.11764705882352941,0.0,0.125,0,1,1,0,1,negative,2.176470588235294,194.0
376,Two eminent industry leaders join Teejay Lanka board as independent directors,https://www.ft.lk/business/Two-eminent-industry-leaders-join-Teejay-Lanka-board-as-independent-directors/34-759129,2024-03-04 08:00:00+00:00,ft.lk,Teejay Lanka PLC,negative,0.058823529411764705,0.1875,0.35294117647058826,0.42857142857142855,0.625,0,1,1,1,1,negative,1.6528361344537816,279.0
377,Sri Lankan firm Teejay's net profit up 230% in Q3 FY24,https://www.fibre2fashion.com/news/textile-reports-results-news/sri-lankan-firm-teejay-s-net-profit-up-230-in-q3-fy24-292742-newsdetails.htm,2024-02-02 08:00:00+00:00,Fibre2fashion.com,Teejay Lanka PLC,negative,0.058823529411764705,0.0,0.4117647058823529,0.0,0.25,0,0,1,0,1,negative,0.7205882352941176,518.5
378,Empowering Threads: Teejay Lanka’s Initiatives to Empower Women in Textiles,https://economynext.com/brand_voice/empowering-threads-teejay-lankas-initiatives-to-empower-women-in-textiles/,2024-03-05 08:00:00+00:00,EconomyNext,Teejay Lanka PLC,negative,0.29411764705882354,0.0625,0.058823529411764705,0.0,0.5,1,0,0,0,1,negative,0.9154411764705883,439.5
379,FAAMA elects Teejay's Pubudu de Silva as president,https://www.fibre2fashion.com/news/fabrics-news/faama-elects-teejay-s-pubudu-de-silva-as-president-269246-newsdetails.htm,2020-08-17 07:00:00+00:00,Fibre2fashion.com,Teejay Lanka PLC,positive,0.6470588235294118,0.0,0.11764705882352941,0.07142857142857142,0.0625,1,0,1,0,0,positive,0.8986344537815126,445.0
380,Teejay Receives Eco-Label Sri Lanka Certification Pioneering Environmental Sustainability in Textile Manufacturing,https://www.ft.lk/ncpc_eco_label_certification_2024/Teejay-Receives-Eco-Label-Sri-Lanka-Certification-Pioneering-Environmental-Sustainability-in-Textile-Manufacturing/10578-759006,2024-02-29 08:00:00+00:00,ft.lk,Teejay Lanka PLC,negative,0.058823529411764705,2.1875,0.4117647058823529,0.0,0.3125,0,1,1,0,1,negative,2.9705882352941173,132.0
381,How Teejay Lanka leads the charge towards sustainability in the textile industry,https://economynext.com/video/how-teejay-lanka-leads-the-charge-towards-sustainability-in-the-textile-industry/,2024-07-01 07:00:00+00:00,EconomyNext,Teejay Lanka PLC,negative,0.0,0.1875,0.0,0.14285714285714285,0.125,0,1,0,1,1,negative,0.45535714285714285,615.0
382,Teejay Lanka doubles production capacity at Indian mill,https://www.fibre2fashion.com/news/company-news/textile-news/teejay-lanka-doubles-production-capacity-at-indian-mill-242405-newsdetails.htm,2018-05-25 07:00:00+00:00,Fibre2fashion.com,Teejay Lanka PLC,negative,0.0,0.0,0.35294117647058826,0.0,0.25,0,0,1,0,1,negative,0.6029411764705883,563.5
383,Teejay to diversify into lace; signs MoU with Luen Fung,https://www.fibre2fashion.com/news/announcement/teejay-to-diversify-into-lace-signs-mou-with-luen-fung-250904-newsdetails.htm,2019-07-26 07:00:00+00:00,Fibre2fashion.com,Teejay Lanka PLC,negative,0.058823529411764705,0.0,0.11764705882352941,0.0,0.375,0,0,1,0,1,negative,0.5514705882352942,585.0
384,Teejay closes H1 charting a strong course for future,http://bizenglish.adaderana.lk/teejay-closes-h1-charting-a-strong-course-for-future/,2024-10-31 07:00:00+00:00,Ada Derana,Teejay Lanka PLC,negative,0.11764705882352941,0.125,0.5294117647058824,0.14285714285714285,0.25,1,1,1,1,1,negative,1.1649159663865547,372.0
385,Teejay Lanka appoints two new directors,https://www.sundayobserver.lk/2024/03/10/business/18626/teejay-lanka-appoints-two-new-directors/,2024-03-10 08:00:00+00:00,Sunday Observer,Teejay Lanka PLC,negative,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,negative,0.0,883.5
386,Sri Lanka Latest Breaking News and Headlines - Print Edition Teejay supports reforestation of Maskeli Oya banks,https://www.dailymirror.lk/print/business/Teejay-supports-reforestation-of-Maskeli-Oya-banks/215-280058,2024-04-03 07:00:00+00:00,dailymirror.lk,Teejay Lanka PLC,negative,0.058823529411764705,0.4375,0.0,0.0,0.0,0,1,0,0,0,negative,0.4963235294117647,604.0
387,Teejay Group: Forging a Resilient Future,https://www.indiantextilemagazine.in/teejay-group-forging-a-resilient-future/,2023-09-04 07:00:00+00:00,The Textile Magazine,Teejay Lanka PLC,negative,0.0,0.375,0.4117647058823529,0.0,0.625,0,1,1,0,1,negative,1.4117647058823528,318.0
388,Pubudu De Silva’s Rapid Growth Strategy for Teejay Lanka,https://economynext.com/brand_voice/pubudu-de-silvas-rapid-growth-strategy-for-teejay-lanka/,2021-06-25 07:00:00+00:00,EconomyNext,Teejay Lanka PLC,negative,0.17647058823529413,0.5,1.588235294117647,0.2857142857142857,2.1875,1,1,1,1,1,negative,4.737920168067227,57.0
389,Teejay Lanka to up revenues to US$300mn with productivity driven capacity boost,https://economynext.com/teejay-lanka-to-up-revenues-to-us300mn-with-productivity-driven-capacity-boost-22879/,2019-09-02 07:00:00+00:00,EconomyNext,Teejay Lanka PLC,negative,0.058823529411764705,0.0,0.6470588235294118,0.07142857142857142,0.9375,0,0,1,0,1,negative,1.7148109243697478,267.0
390,Shrihan Perera CEO of Teejay Lanka,https://www.theceomagazine.com/executive-interviews/apparel-accessories/shrihan-perera/,2019-01-24 08:00:00+00:00,The CEO Magazine,Teejay Lanka PLC,negative,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,negative,0.0,883.5
391,Teejay records a positive Q3 despite market challenges,http://island.lk/teejay-records-a-positive-q3-despite-market-challenges/,2024-02-02 08:00:00+00:00,The Island.lk,Teejay Lanka PLC,negative,0.8235294117647058,0.0625,1.3529411764705883,0.14285714285714285,0.5625,1,0,1,1,1,negative,2.944327731092437,135.0
392,Teejay targets $300 million turnover by 2020,https://www.indiantextilemagazine.in/teejay-targets-300-million-turnover-by-2020/,2017-11-30 08:00:00+00:00,The Textile Magazine,Teejay Lanka PLC,negative,0.11764705882352941,0.75,0.23529411764705882,0.07142857142857142,0.125,1,1,1,0,1,negative,1.2993697478991597,340.0
393,Sri Lanka's Teejay's revenue soars 11% in Q2 FY24,https://www.fibre2fashion.com/news/textile-news/sri-lanka-s-teejay-s-revenue-soars-11-in-q2-fy24-291104-newsdetails.htm,2023-11-01 07:00:00+00:00,Fibre2fashion.com,Teejay Lanka PLC,negative,0.17647058823529413,0.0,0.47058823529411764,0.0,0.1875,1,0,1,0,1,negative,0.8345588235294118,473.5
394,India expansion of Sri Lanka’s Teejay completed; adds 20 tonnes fabric capacity,https://apparelresources.com/business-news/manufacturing/india-expansion-sri-lankas-teejay-completed-adds-20-tonnes-fabric-capacity/,2022-05-21 07:00:00+00:00,Apparel Resources,Teejay Lanka PLC,negative,0.11764705882352941,0.0,0.058823529411764705,0.07142857142857142,0.25,1,0,0,0,1,negative,0.49789915966386555,601.0
395,"JKH, Teejay, CTC, Dialog and Dilmah score in transparency in corporate reporting",https://economynext.com/jkh-teejay-ctc-dialog-and-dilmah-score-in-transparency-in-corporate-reporting-151057/,2024-02-15 08:00:00+00:00,EconomyNext,Teejay Lanka PLC,negative,0.058823529411764705,0.0,0.29411764705882354,0.0,0.0,0,0,1,0,0,negative,0.35294117647058826,673.0
396,Teejay Leverages Its Global Expertise to Hold the First-Ever Sustainability Summit for the Textile Industry,http://bizenglish.adaderana.lk/teejay-leverages-its-global-expertise-to-hold-the-first-ever-sustainability-summit-for-the-textile-industry/,2024-08-13 07:00:00+00:00,Ada Derana,,negative,0.4117647058823529,1.75,0.47058823529411764,0.07142857142857142,0.8125,1,1,1,0,1,negative,3.516281512605042,95.0
397,Teejay Lanka teams up with Hemas,https://www.sundayobserver.lk/2024/01/21/business/14726/teejay-lanka-teams-up-with-hemas/,2024-01-21 08:00:00+00:00,Sunday Observer,Teejay Lanka PLC,negative,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,negative,0.0,883.5
398,TEEJAY Group’s increasing focus on synthetics,https://www.indiantextilemagazine.in/teejay-groups-increasing-focus-on-synthetics/,2022-09-07 07:00:00+00:00,The Textile Magazine,Teejay Lanka PLC,negative,0.11764705882352941,0.375,0.6470588235294118,0.07142857142857142,0.5625,1,1,1,0,1,negative,1.7736344537815125,254.0
399,Teejay Lanka doubles India plant capacity with US $ 15mn expansion,https://www.dailymirror.lk/print/business-news/Teejay-Lanka-doubles-India-plant-capacity-with-US-mn-expansion/273-150212,2018-05-22 07:00:00+00:00,dailymirror.lk,Teejay Lanka PLC,negative,0.058823529411764705,0.0,0.23529411764705882,0.0,0.3125,0,0,1,0,1,negative,0.6066176470588236,558.0
400,"Sri Lanka’s Teejay expects supply chain shake-up, lower cotton prices to help",https://economynext.com/sri-lankas-teejay-expects-supply-chain-shake-up-lower-cotton-prices-to-help-72823/,2020-08-11 07:00:00+00:00,EconomyNext,,negative,0.5882352941176471,0.0,0.6470588235294118,0.07142857142857142,0.125,1,0,1,0,0,negative,1.4317226890756303,310.0
401,Teejay Lanka’s culture of growth,https://economynext.com/brand_voice/teejay-lankas-culture-of-growth/,2021-09-21 07:00:00+00:00,EconomyNext,Teejay Lanka PLC,negative,0.23529411764705882,0.125,1.588235294117647,0.14285714285714285,0.5625,1,1,1,1,1,negative,2.653886554621849,159.5
402,Sri Lanka’s Teejay net profits surge in Sept on higher sales,https://economynext.com/sri-lankas-teejay-net-profits-surge-in-sept-on-higher-sales-30158/,2019-10-31 07:00:00+00:00,EconomyNext,,negative,0.5882352941176471,0.0,0.7058823529411765,0.0,0.125,1,0,1,0,0,negative,1.4191176470588236,315.5
403,Teejay ends 2022-23 with 70% revenue growth despite tough H2,https://www.ft.lk/business/Teejay-ends-2022-23-with-70-revenue-growth-despite-tough-H2/34-748439,2023-05-18 07:00:00+00:00,ft.lk,Teejay Lanka PLC,negative,0.47058823529411764,0.0625,1.0588235294117647,0.07142857142857142,0.5,1,0,1,0,1,negative,2.1633403361344534,197.0
404,Teejay Lanka explores opportunities to enter Bangladesh and Africa,https://www.dailymirror.lk/business-news/Teejay-Lanka-explores-opportunities-to-enter-Bangladesh-and-Africa/273-216635,2021-07-22 07:00:00+00:00,dailymirror.lk,Teejay Lanka PLC,negative,0.0,0.0,0.7647058823529411,0.07142857142857142,0.1875,0,0,1,0,1,negative,1.0236344537815125,414.0
405,Teejay knits partnership with University of Sri Jayewardenepura,https://www.dailynews.lk/2023/10/24/business/184271/teejay-knits-partnership-with-university-of-sri-jayewardenepura/,2023-10-24 07:00:00+00:00,Daily News,,negative,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,negative,0.0,883.5
406,Teejay Lanka promotes Pubudu as new CEO,https://www.ft.lk/business/Teejay-Lanka-promotes-Pubudu-as-new-CEO/34-692766,2020-01-01 08:00:00+00:00,ft.lk,Teejay Lanka PLC,negative,0.0,0.0,0.23529411764705882,0.0,0.125,0,0,1,0,1,negative,0.3602941176470588,669.0
407,Teejay Lanka doubles capacity of India plant with $15 million expansion,http://www.sundaytimes.lk/180527/business-times/teejay-lanka-doubles-capacity-of-india-plant-with-15-million-expansion-295407.html,2018-05-27 07:00:00+00:00,The Sunday Times Sri Lanka,Teejay Lanka PLC,negative,0.058823529411764705,0.0,0.17647058823529413,0.0,0.1875,0,0,1,0,1,negative,0.4227941176470588,633.0
408,Pacific Textiles Chairman Masaru Okutomi appointed Director of Teejay Lanka,https://www.lankabusinessonline.com/pacific-textiles-chairman-masaru-okutomi-appointed-director-of-teejay-lanka/,2021-10-25 07:00:00+00:00,Lanka Business Online - LBO.LK,Teejay Lanka PLC,negative,0.0,0.0,0.11764705882352941,0.0,0.0,0,0,1,0,0,negative,0.11764705882352941,753.0
409,"Teejay posts Rs. 84 Bn annual revenue, Rs 17.3 Bn in Q4",http://archives1.dailynews.lk/2023/05/18/business/303590/teejay-posts-rs-84-bn-annual-revenue-rs-173-bn-q4,2023-05-18 07:00:00+00:00,Daily News,,negative,0.0,0.0,0.058823529411764705,0.0,0.0,0,0,0,0,0,negative,0.058823529411764705,811.0
410,Pacific Textiles Chairman Masaru Okutomi appointed Director of Teejay Lanka PLC,http://bizenglish.adaderana.lk/pacific-textiles-chairman-masaru-okutomi-appointed-director-of-teejay-lanka-plc/,2021-10-25 07:00:00+00:00,Ada Derana,Teejay Lanka PLC,negative,0.23529411764705882,0.0625,0.11764705882352941,0.0,0.125,1,0,1,0,1,negative,0.5404411764705882,592.0
411,Ajit Gunewardene to be appointed Chairman of Teejay Lanka,https://www.lankabusinessonline.com/ajit-gunewardene-to-be-appointed-chairman-of-teejay-lanka/,2022-02-01 08:00:00+00:00,Lanka Business Online - LBO.LK,Teejay Lanka PLC,negative,0.058823529411764705,0.0,0.17647058823529413,0.07142857142857142,0.25,0,0,1,0,1,negative,0.5567226890756303,581.0
412,Teejay Lanka steps into 2021-22 with improved Q1 performance,https://www.lankabusinessonline.com/teejay-lanka-steps-into-2021-22-with-improved-q1-performance/,2021-08-05 07:00:00+00:00,Lanka Business Online - LBO.LK,Teejay Lanka PLC,negative,0.35294117647058826,0.0625,1.0588235294117647,0.0,0.5625,1,0,1,0,1,negative,2.0367647058823533,211.0
413,Teejay opens own water and chemical testing lab in sustainability milestone,https://www.ft.lk/business/Teejay-opens-own-water-and-chemical-testing-lab-in-sustainability-milestone/34-752009,2023-08-19 07:00:00+00:00,ft.lk,Teejay Lanka PLC,negative,0.11764705882352941,1.0,0.7647058823529411,0.0,0.0625,1,1,1,0,0,negative,1.9448529411764706,223.5
414,Teejay backs Moratuwa Uni. Graduation Fashion Show for 7th year,https://www.pressreader.com/sri-lanka/daily-mirror-sri-lanka/20190619/282428465708923,2019-06-19 07:00:00+00:00,PressReader,,negative,0.0,0.0,0.0,0.0,0.0625,0,0,0,0,0,negative,0.0625,778.0
